id,movie_title,overview,director,actor_1,actor_2,actor_3,genres,popularity,year,vote_average,vote_count,describe
270823.0,talaash: the hunt begins...,"Babu works for three underworld dons and must go to prison to protect them. When his sentence is over, he returns home to find that Purnima (his wife), Arjun (his son) and Pooja (his daughter) live a destitute life. When he confronts his bosses, he is beheaded in front of his wife and children, and his daughter is abducted.  Purnima (Raakhee) loses her mind, and is hospitalized in a mental hospital. Growing up, Arjun (Akshay Kumar) becomes a high profile vigilante. As for Purnima, she becomes terribly ill and can be saved only if she sees her daughter again. Thus, Arjun decides to re-unite his mother and sister. In order to do so, he must discover the identity of his father's killers.",Suneel Darshan,Akshay Kumar,Kareena Kapoor,unknown,Action Drama Mystery Crime,1.207,2003,5.5,6.0,Akshay Kumar Kareena Kapoor unknown Suneel Darshan Action Drama Mystery Crime 1.207
117368.0,tehzeeb,"Tehzeeb (Hindi: तह्ज़ीब, Urdu: تہزیب, English: Etiquette) is a 2003 Indian Bollywood film directed by Khalid Mohammed. It premiered on 21 November 2003. The film stars Shabana Azmi, Urmila Matondkar, Diya Mirza, Arjun Rampal and Rishi Kapoor in a special appearance. Urmila and Shabana were praised for their roles.",Khalid Mohammad,Urmila Matondkar,Shabana Azmi,Arjun Rampal,Drama,0.621,2003,2.0,1.0,Urmila Matondkar Shabana Azmi Arjun Rampal Khalid Mohammad Drama 0.621
56969.0,tere naam,"Radhey is a poor, low caste Hindu with a bad temper, who often gets into fights. One fight puts him in the hospital with head injuries which cause amnesia, around the same time a high caste woman he was in love with re-enters his life.",Satish Kaushik,Salman Khan,Bhoomika Chawla,Sarfaraz Khan,Action Drama Romance Thriller,4.951,2003,6.6,59.0,Salman Khan Bhoomika Chawla Sarfaraz Khan Satish Kaushik Action Drama Romance Thriller 4.951
403428.0,tujhe meri kasam,Rishi and Anju are childhood buddies struggle to find out if they have more than friendship between them.,K. Vijaya Bhaskar,Riteish Deshmukh,Genelia D'Souza,unknown,Romance,0.937,2003,8.0,2.0,Riteish Deshmukh Genelia D'Souza unknown K. Vijaya Bhaskar Romance 0.937
48244.0,xcuse me,"Bantu and Chantu are unemployed, and are not able to get any jobs due to lack of experience. They come across an advertisement for a hotel management program in Goa, and make their way there. Once there, they hoodwink the trainer by posing as the nephew of the owner of the hotel, and thus enroll themselves in the training course. In the course of the program, they expose several employees and guests as cheats, earning their wrath but also the admiration of the two daughters of the hotel owners. Things turn sore for the two when the guests and former employees get together to avenge their humiliation.",N. Chandra,Sahil Khan,Sharman Joshi,Payal Rohatgi,Comedy,1.4,2003,6.1,9.0,Sahil Khan Sharman Joshi Payal Rohatgi N. Chandra Comedy 1.4
101783.0,zameen,"An Army colonel (Devgan) and his commandos capture a dangerous terrorist. The other members of the terrorists' organization hatch a plot to hijack an Indian jet and demand his release in exchange. In Mumbai, ACP Jay (Bachchan) is hot on their trail. He discovers Army's involvement in the case and has to work together with the colonel. However, there are some skeletons in the closet.",Rohit Shetty,Ajay Devgn,Abhishek Bachchan,Bipasha Basu,Action Thriller,1.553,2003,5.9,8.0,Ajay Devgn Abhishek Bachchan Bipasha Basu Rohit Shetty Action Thriller 1.553
287160.0,aabra ka daabra,"Aabra Ka Daabra is a 2004 Bollywood film and it happens to quite awesome.  Shanu Singh lives a middle-class lifestyle with his dad, Rahul, and mom, Shivani. Rahul is a magician and performs Houdini-like tricks. Once while being locked in an iron cask and thrown into the sea, he does not surface and everyone believes he is dead, leaving Shanu to become a waiter in Dilbaug's Dhaba, while Shivani becomes a governess to Pinky, who is the daughter of Sindhi businessman, Maneklal. Shanu and Pinky wins Parle-G and Camlin Pencils contest and are enrolled in Aabra Ka Daabra - the school of magic, that was founded by Sage Adityanand, which is now run by a magician Rang Birangi (the colourful one), who has enormous magical powers.",Dheeraj Kumar,Hansika Motwani,Shweta Tiwari,Vishal Lalwani,Fantasy,1.196,2004,6.0,3.0,Hansika Motwani Shweta Tiwari Vishal Lalwani Dheeraj Kumar Fantasy 1.196
155973.0,aan: men at work,"Crime is at its highest peak in Mumbai with it split in three ways. Walia has one-third, Manik Rao has one-third and Roshni has a third of the Mumbai territory. The crime rate rises with more smuggling, trading and illegal activities soaring.",Madhur Bhandarkar,Akshay Kumar,Sunil Shetty,Shatrughan Sinha,Action Crime Drama Thriller,3.393,2004,5.4,15.0,Akshay Kumar Sunil Shetty Shatrughan Sinha Madhur Bhandarkar Action Crime Drama Thriller 3.393
334397.0,aetbaar,"After the tragic death of his son - Rohit, in a car accident, Dr. Ranveer Malhotra has been very protective of his daughter Ria. All is well for Ria until one day on a college mishap Ria reaches up with Aryan and both fall in love with each other. Aryan showers Ria with a lot of love and she thought that he is her ideal life partner. Ria invites Aryan to dinner at her home and introduces him to her parents. Her mother immediately approves of him but her father thinks that something is a miss and tells Ria to stop meeting Aryan. But Aryan is madly in love with Ria and refuses to leave her. When Ria disobeys him, her father decides to dig deeper into Aryan's past. Ranveer is desperate as he knows Ria is heading towards something dangerous.",Vikram Bhatt,Amitabh Bachchan,Bipasha Basu,John Abraham,Action Drama Thriller,1.716,2004,4.1,6.0,Amitabh Bachchan Bipasha Basu John Abraham Vikram Bhatt Action Drama Thriller 1.716
22315.0,aitraaz,"Aitraaz revolves around the character Raj Malhotra (Akshay Kumar) a successful businessman who has everything going for him, including a lovely wife (Kareena Kapoor). Just when he thinks things can't get any better, Sonia (Priyanka Chopra) - his ex-girlfriend, now the boss's wife - walks back into his life - and she wants Raj at any cost.",Abbas-Mustan,Akshay Kumar,Kareena Kapoor,Priyanka Chopra,Thriller Romance,3.855,2004,5.7,43.0,Akshay Kumar Kareena Kapoor Priyanka Chopra Abbas-Mustan Thriller Romance 3.855
196852.0,asambhav,"When the President of India is kidnapped by Kashmiri terrorists in Locarno, Switzerland, an Indian secret agent is sent to find him and set him free. With the help of an Indian singer he will make the ""Impossible"" to complete the mission.",Rajiv Rai,Arjun Rampal,Priyanka Chopra,Arif Zakaria,Action Adventure Drama,1.281,2004,5.0,4.0,Arjun Rampal Priyanka Chopra Arif Zakaria Rajiv Rai Action Adventure Drama 1.281
117099.0,bardaasht,An army officer investigates the murder of his brother.,E.Nivas,Bobby Deol,Lara Dutta,Ritesh Deshmukh,Action Drama Thriller,1.361,2004,4.6,5.0,Bobby Deol Lara Dutta Ritesh Deshmukh E.Nivas Action Drama Thriller 1.361
33067.0,chameli,"Lamington Road on Bombay's Western Railway is the nearest railway station that takes one to Kamathipura, notorious for it's red-light, in particular, and a crime-prone area in general.",Sudhir Mishra,Kareena Kapoor,Rahul Bose,Rinke Khanna,Drama Romance,1.918,2004,6.3,13.0,Kareena Kapoor Rahul Bose Rinke Khanna Sudhir Mishra Drama Romance 1.918
413892.0,charas,"Suraj (Dharmendra) his dad, and sister live in Uganda while their properties and business in India are managed by an employee named Kalicharan. When they are forced to leave Uganda, after political upheaval caused by General Idi Amin, Kalicharan fears they will find out he has invested their money in smuggling drugs and has their house set on fire. Suraj's father is killed and his sister is abducted. He is then recruited by the police to stop Kalicharan's smuggling activities which leads him to Europe. He meets Sudha (Hema Malini) a beautiful dancer, who has been blackmailed by Kalicharan, into helping smuggle the drugs. Suraj must try to find his sister, end the drug smuggling and take his revenge on Kalicharan. The question is will he able to accomplish this or will he himself fall prey to Charas.",Tigmanshu Dhulia,Jimmy Shergill,Irrfan Khan,Uday Chopra,Action Drama Romance,0.6,2004,,,Jimmy Shergill Irrfan Khan Uday Chopra Tigmanshu Dhulia Action Drama Romance 0.6
127531.0,deewaar,"Major Ranvir Kaul (Amitabh Bachchan) is a POW who was captured along with over 50 soldiers by Pakistani soldiers in 1971 during the war between India and Pakistan. 33 years later Ranvir's son Gaurav (Akshaye Khanna) decides to go on a rescue mission to Pakistan and bring back his father who he has not seen since he was a child. Helping him on his mission is Khan (Sanjay Dutt) who had successfully escaped from the same prison. They steal, kill, and plan to get the prisoners out. This movie is inspired by the film The Great Escape.",Milan Luthria,Amitabh Bachchan,Sanjay Dutt,Akshaye Khanna,Drama Action,1.4,2004,5.5,6.0,Amitabh Bachchan Sanjay Dutt Akshaye Khanna Milan Luthria Drama Action 1.4
136527.0,dev,"Joint Commissioner of Police Dev Pratap Singh, a duty-bound, self-righteous officer, and Special Commissioner Tejinder Khosla, the balancing force between the political interests of Chief Minister Bhandarker and Dev's commitment to the law, are lifelong friends, each with his own ideals. Farhaan, a law graduate, was brought up with ideals of non-violence and patriotism. Dev unwittingly gives Farhaan the wound that plunges him into rage and violence after witnessing the death of his father during a peace demonstration. Taking advantage of the situation, corrupt politician Latif sets the vulnerable young man on a path of violence and destruction that threatens to ignite the city. Aalyn is the light in Farhaan's life. Beautiful and innocent, the young woman also gets caught in extraordinary circumstances that transform her life and she dares to stand up for the truth.",Govind Nihalani,Amitabh Bachchan,Fardeen Khan,Kareena Kapoor,Drama,1.697,2004,5.9,8.0,Amitabh Bachchan Fardeen Khan Kareena Kapoor Govind Nihalani Drama 1.697
17478.0,dhoom,"A gang of bikers headed by the cool-headed and arrogant Kabir is on a robbing spree in Mumbai. They rob establishments and then zip away on their superbikes. ACP Jai Dixit is the case in-charge and he recruits a bumbling bike mechanic and racer named Ali to chase the gang on a bike and help Jai nab them. Kabir accepts the challenge, and pulls off another robbery amidst a function. This causes Jai and Ali to call it off. Jai resigns from the police force and Ali goes back to his daily job. Meanwhile Kabir has lost one of his team members and recruits Ali for their final job in Goa. The action shifts from the congested Mumbai traffic to the sunny Goa for the final showdown between cops and robbers.",Sanjay Gadhvi,Abhishek Bachchan,John Abraham,Uday Chopra,Action Crime Drama Thriller,8.931,2004,6.3,144.0,Abhishek Bachchan John Abraham Uday Chopra Sanjay Gadhvi Action Crime Drama Thriller 8.931
217745.0,dil maange more,"Nikhil is a simple young man . He loves his hometown Samarpur , football matches , and the college his grandfather passed down to him as a legacy ...",Anant Mahadevan,Shahid Kapoor,Ayesha Takia,Soha Ali Khan,Romance,1.672,2004,4.6,8.0,Shahid Kapoor Ayesha Takia Soha Ali Khan Anant Mahadevan Romance 1.672
66702.0,dil ne jise apna kahaa,"A wealthy man working in an advertising agency and a dedicated doctor fall in love and marry. When his wife dies, the devastated man must fulfil her last wishes.",Atul Agnihotri,Salman Khan,Preity Zinta,Bhumika Chawla,Romance Drama,2.032,2004,4.6,10.0,Salman Khan Preity Zinta Bhumika Chawla Atul Agnihotri Romance Drama 2.032
61202.0,dobara,"Three friends who were inseparable in childhood decide to go on a three-week-long bachelor road trip to Spain, in order to re-establish their bond and explore thrilling adventures, before one of them gets married. What will they learn of themselves and each other during the adventure?",Shashi Ranjan,Raveena Tandon,Jackie Shroff,Mahima Chaudhry,Drama Comedy Romance,8.019,2004,7.6,255.0,Raveena Tandon Jackie Shroff Mahima Chaudhry Shashi Ranjan Drama Comedy Romance 8.019
135199.0,ek hasina thi,"A woman falls for a charming and mysterious businessman. The whirlwind romance turns sour when she is framed for his underworld crimes. Now, finally out of prison she is ready for sweet revenge.",Sriram Raghavan,Saif Ali Khan,Urmila Matondkar,Seema Biswas,Crime Romance Thriller Action,2.974,2004,6.1,34.0,Saif Ali Khan Urmila Matondkar Seema Biswas Sriram Raghavan Crime Romance Thriller Action 2.974
166027.0,fida,Fida tells the story of Jai who one day happen to meet a young and beautiful woman called Neha and he falls in love with her at first sight.,Ken Ghosh,Fardeen Khan,Kareena Kapoor,Shahid Kapoor,Thriller Romance,2.951,2004,5.3,16.0,Fardeen Khan Kareena Kapoor Shahid Kapoor Ken Ghosh Thriller Romance 2.951
72051.0,garv,"About to retire, police inspector Samar Singh changes his mind when he discovers that a recently elected official has ties with the underworld.",Puneet Issar,Salman Khan,Shilpa Shetty,Anupam Kher,Action Crime Drama,3.139,2004,5.6,18.0,Salman Khan Shilpa Shetty Anupam Kher Puneet Issar Action Crime Drama 3.139
397690.0,gayab,"When Vishnu Prasad Singh wishes he were invisible, the last thing he expects is that it would really happen. Once he cannot be seen, he turns to take revenge on all he thinks have wronged him.",Prawal Raman,Tusshar Kapoor,Antara Mali,Raghubir Yadav,Fantasy,1.122,2004,5.5,6.0,Tusshar Kapoor Antara Mali Raghubir Yadav Prawal Raman Fantasy 1.122
413884.0,girlfriend,"A boy meets a girl named Riya and falls in love. After struggling to convince her to be his girlfriend, she half-heartedly agrees to be his `half-girlfriend'.",Karan Razdan,Amrita Arora,Isha Koppikar,Aashish Chaudhary,Drama Romance,6.025,2004,6.6,62.0,Amrita Arora Isha Koppikar Aashish Chaudhary Karan Razdan Drama Romance 6.025
301485.0,hava aney dey,A collegian in turbulent Mumbai attempts to improve his lifestyle.,Partho Sen-Gupta,Nishikant Kamat,Tannishtha Chatterjee,Rajshree Thakur,Drama,0.6,2004,4.3,4.0,Nishikant Kamat Tannishtha Chatterjee Rajshree Thakur Partho Sen-Gupta Drama 0.6
20364.0,hulchul,"A man and woman from feuding families each pretend to fall in love, as part of a revenge plot. Chaos ensues when their fake romance becomes a reality.",Priyadarshan,Akshaye Khanna,Kareena Kapoor,Sharad Kelkar,Comedy Romance,3.545,2004,6.5,41.0,Akshaye Khanna Kareena Kapoor Sharad Kelkar Priyadarshan Comedy Romance 3.545
509196.0,hum tum,An Indian soldier gets stuck in no man's land along with his Pakistani counterpart. They disregard their differences as they join forces to save the life of a Kashmiri boy who steps onto a mine.,Kunal Kohli,Saif Ali Khan,Rani Mukherji,Abhishek Bachchan,War,0.876,2004,6.0,1.0,Saif Ali Khan Rani Mukherji Abhishek Bachchan Kunal Kohli War 0.876
